id,lon,lat,being-away,coherence,scope,fascination,depth_max,depth_min,depth_mean,depth_std,canny_edge,h_mean,h_std,s_mean,s_std,v_mean,v_std,pixel_threshold,pixel_entropy,other,wall,building,sky,floor,tree,road,grass,sidewalk,person,ground,mountain,plant,fence,stone,signboard,sand,runway,bridge,bench, tower,streetlight,pole,land,fountain, tent,animal,bicycle,traffic light,trash can,car,water/river
797,120.2704706,31.48230194,3.17,4.5,4,3.33,5.6956177,0.7298059,2.9177475,1.4227204,42.509,0.32852,0.26125,0.14953,0.21403,0.68925,0.28805,0.69412,7.0276,0.018522263,0.019478798,0.103453636,0.341596603,0.00001,0.059955597,0.233860015,0.125002861,0.036361694,0.000321388,0.00001,0.000000954,0.009068489,0.002401352,0.000341415,0.000451088,0.000247002,0.00001,0.00001,0.001325607,0.00001,0.00001,0.00001,0.00001,0.000032425,0.00001,0.000267982,0.00001,0.00001,0.00001,0.042988777,0.000102043
805,120.2681958,31.48211236,2.83,4,4.17,3.17,5.43178,0.9055365,3.4765716,0.9240158,59.439,0.38373,0.27799,0.12419,0.19808,0.59805,0.29456,0.63922,7.114,0.020458221,0.001921654,0.034213066,0.458958626,0.00001,0.074539185,0.278707504,0.035843849,0.017981529,0.001947403,0.028886795,0.00001,0.011165619,0.000225067,0.002776146,0.000310898,0.00001,0.00001,0.00001,0.00001,0.00001,0.000250816,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.030612945,0.00001
807,120.2711707,31.48228979,2.17,2.83,3.17,2.67,6.619501,0.8905909,3.3454716,1.1947535,62.759,0.36593,0.27561,0.12834,0.20602,0.62674,0.28177,0.66667,7.1592,0.044967651,0.044687271,0.28098774,0.206790924,0.00042057,0.105186462,0.127589226,0.023831367,0.047375679,0.000199318,0.013964653,0.00001,0.056245804,0.005113602,0.000020981,0.003613472,0.00001,0.00001,0.000014305,0.000209808,0.00001,0.000002861,0.000128746,0.00001,0.00001,0.00001,0.00001,0.000657082,0.00001,0.005772591,0.025054932,0.00001
815,120.2707732,31.48157541,3.33,3.67,2.67,2.67,5.8485117,0.67594624,2.7416859,0.99497646,111.587,0.18701,0.14526,0.21783,0.23314,0.61439,0.23466,0.56078,7.6954,0.042585373,0.085873604,0.036214829,0.063408852,0.00001,0.399298668,0.082662583,0.05670166,0.028636932,0.00001,0.088711739,0.00001,0.044868469,0.009068489,0.00001,0.000249863,0.00001,0.00001,0.029519081,0.000002861,0.00001,0.000055313,0.000724792,0.000198364,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.026483536,0.000096321
817,120.2611916,31.48150131,3.17,3.33,3.17,2.5,5.259865,0.80493295,2.3946376,0.7258222,82.613,0.27886,0.21507,0.20417,0.22471,0.65795,0.26661,0.63137,7.5389,0.079601288,0.00203228,0.020252228,0.118997574,0.000944138,0.39703083,0.084629059,0.088634491,0.052900314,0.000012398,0.085805893,0.001184464,0.004927635,0.000328064,0.001403809,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.000389099,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.058506012,0.000185013
825,120.2625965,31.4815206,4.33,3.17,3.17,3.33,6.373538,0.7749884,2.3467467,0.75712854,84.931,0.32257,0.25207,0.15892,0.23471,0.59821,0.28466,0.6549,7.446,0.030332565,0.004813194,0.140720367,0.079738617,0.000027657,0.350384713,0.057258606,0.023739815,0.075670242,0.00001049,0.115386009,0.00001,0.096485138,0.000281334,0.00001,0.000078201,0.000025749,0.00001,0.00001,0.000015259,0.00001,0.000326157,0.00230217,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.000125885,0.013846398,0.002093315
827,120.2627051,31.48123182,4.17,4.5,3.67,4.17,5.433258,0.8035352,3.036388,1.0780095,86.711,0.35091,0.2651,0.14053,0.21359,0.62838,0.28562,0.64314,7.3209,0.025232315,0.016413689,0.097566605,0.283680916,0.000971794,0.155478477,0.195986747,0.139203072,0.018761635,0.00001,0.015336037,0.000098228,0.007597923,0.003827095,0.002699852,0.001868248,0.000001907,0.00001,0.00001,0.00001,0.00001,0.000450134,0.001893044,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.03248024,0.000123024
835,120.2635555,31.48188397,3.83,3.83,3.83,3.17,5.101424,0.788793,2.3267167,0.9554979,85.124,0.4353,0.26922,0.061753,0.1023,0.75233,0.23943,0.7098,6.9707,0.050193787,0.00001,0.022644997,0.395922661,0.00001,0.053076744,0.230810165,0.137153625,0.00001,0.00001,0.003979683,0.000897408,0.009147644,0.011804581,0.00001,0.001918793,0.00001,0.00001,0.00001,0.00001,0.00001,0.000163078,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.033676147,0.00001
837,120.264366,31.48178504,3.83,4.33,4,3,5.764927,0.67573476,2.7201247,1.1912593,101.604,0.42288,0.27284,0.10488,0.18626,0.65093,0.27697,0.68627,7.1594,0.022813797,0.000635147,0.051214218,0.252749443,0.00001,0.204340935,0.375618935,0.004959106,0.012151718,0.00001,0.021391869,0.00001,0.013683319,0.00316143,0.00001,0.000011444,0.000187874,0.00001,0.00001,0.00001,0.00001,0.000001907,0.000154495,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.033835412,0.00001
845,120.2686007,31.48177737,2.83,3.83,3.17,2.67,5.83498,0.7663414,3.3088026,1.1479995,102.468,0.22295,0.17277,0.2402,0.26973,0.55693,0.29309,0.6,7.6099,0.022979736,0.007884026,0.169878006,0.160648346,0.00001,0.188380242,0.190975189,0.14180088,0.005016327,0.00001,0.003048897,0.00001,0.020435333,0.036518097,0.00001,0.000396729,0.00001,0.00001,0.00001,0.00001,0.00001,0.000054359,0.000049591,0.002836227,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.033847809,0.00001
847,120.2612793,31.48090973,3.17,3.67,3.67,3,6.6687245,0.789224,3.4040287,1.3877813,56.593,0.34599,0.27687,0.12117,0.19333,0.7041,0.27086,0.70196,7.0117,0.033119202,0.001729965,0.070207596,0.195760727,0.00001,0.25539875,0.193604469,0.099439621,0.006885529,0.00001,0.042063713,0.000770569,0.035766602,0.005535126,0.00001,0.00028038,0.000078201,0.00001,0.00001,0.00001,0.000531197,0.001158714,0.000770569,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.050174713,0.006611824
855,120.2632077,31.48061909,3.67,3.83,2.83,2.83,7.3511386,0.81965053,2.9706087,1.385952,55.098,0.35752,0.29138,0.16615,0.25496,0.60137,0.29905,0.67451,7.0885,0.00935936,0.000313759,0.088433266,0.153670311,0.00001,0.284878731,0.218821526,0.062391281,0.021956444,0.00001,0.09163475,0.013975143,0.016259193,0.001077652,0.000023842,0.00001,0.00001,0.00001,0.001804352,0.000123024,0.000136375,0.00001,0.000840187,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.034297943,0.00001
857,120.2635972,31.48112035,4,4.17,3.33,2.5,4.966744,0.7726933,2.7276938,0.6470675,49.333,0.34066,0.28445,0.18067,0.27236,0.59858,0.30864,0.67843,7.0313,0.036543846,0.009831429,0.06840992,0.195967674,0.000274658,0.332702636,0.155861855,0.0374403,0.027003288,0.00001,0.055613518,0.000329971,0.028081894,0.003281593,0.007976532,0.00012207,0.00001,0.00001,0.000003815,0.000225067,0.00001,0.000100136,0.00001,0.00001,0.000061035,0.00001,0.00001,0.00001,0.00001,0.00001,0.033281326,0.004763603
865,120.2646153,31.48077819,3.83,3.83,3.83,3,5.615733,0.7581875,3.0465536,1.2971642,80.842,0.17647,0.11611,0.38984,0.27524,0.42195,0.26278,0.55686,7.5422,0.098338127,0.001840591,0.13570404,0.25056076,0.00001,0.110685348,0.116765022,0.167041779,0.007189751,0.00001,0.021373749,0.00001,0.050065041,0.004193306,0.00001,0.000003815,0.00001,0.00001,0.00001,0.000084877,0.00001,0.0013237,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.034830093,0.00001
867,120.2645871,31.48042918,1.67,2.83,1.67,1.17,8.830286,1.393972,2.8286815,0.893794,46.581,0.33303,0.26513,0.11004,0.18521,0.66505,0.27154,0.51765,7.3402,0.031744957,0.106387138,0.292919159,0.136183739,0.01793766,0.119076729,0.1159935,0.015936852,0.029099464,0.007002831,0.030685425,0.00001,0.038533211,0.009426117,0.000005722,0.000677109,0.00001,0.002624512,0.00001,0.00001,0.00001,0.000295639,0.001020432,0.00001,0.000000954,0.000208855,0.00001,0.000368118,0.00001,0.00001,0.000084877,0.027592659
875,120.2678798,31.48123374,2.33,4.17,3,2.5,6.063332,0.7660111,2.978605,0.8373566,63.359,0.3391,0.23813,0.18324,0.22673,0.52291,0.29844,0.45098,7.8681,0.080284119,0.001703262,0.209632874,0.146615982,0.001162529,0.208822251,0.153484344,0.001924515,0.02736187,0.00001,0.081435204,0.00001,0.019368172,0.011086464,0.00001,0.00001,0.00141716,0.00001,0.02013588,0.00001,0.00001,0.000333786,0.001436234,0.00001,0.000001907,0.00001,0.000002861,0.00001,0.00001,0.00001,0.033790588,0.00001
877,120.2660189,31.48077349,3.33,3.83,3.33,3.33,6.2182097,0.7851558,3.153238,1.3238672,107.555,0.20109,0.12729,0.40069,0.28079,0.4845,0.30038,0.50196,7.782,0.102445602,0.008155823,0.094492912,0.225218773,0.00001,0.228031158,0.125437736,0.142478943,0.000609398,0.00001,0.001969337,0.00001,0.024419785,0.005176544,0.000656128,0.000040054,0.000239372,0.00001,0.00001,0.00001,0.004760742,0.000230789,0.000198364,0.00001,0.000255585,0.00001,0.00001,0.00001,0.00001,0.00001,0.034576416,0.000023842
885,120.2682628,31.4798672,2.67,3.5,3.5,2.67,5.3820124,0.7205539,2.5995717,0.9869536,82.049,0.20643,0.14159,0.36307,0.27552,0.4514,0.29242,0.50196,7.6698,0.109197617,0.019081116,0.107740402,0.360789299,0.00001,0.061359406,0.150662422,0.068043709,0.015028954,0.00001,0.009520531,0.024394036,0.03510952,0.001326561,0.00001,0.000437737,0.000003815,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.000001907,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.034404754,0.000001907
887,120.2690674,31.48122796,3.5,3.67,4,2.67,5.1845303,0.7558184,2.4553962,0.850656,80.016,0.24959,0.1832,0.31905,0.29084,0.53507,0.28587,0.51765,7.9329,0.077124596,0.018311501,0.031839371,0.392121315,0.001828194,0.056248665,0.135928154,0.124105453,0.001379013,0.00001,0.011163712,0.002792358,0.046783447,0.012454987,0.000007629,0.000455856,0.00001,0.00001,0.00001,0.00001,0.00001,0.000032425,0.000000954,0.00001,0.001423836,0.00001,0.00001,0.00001,0.00001,0.00001,0.034688949,0.000330925
895,120.270768,31.4806102,3,3.83,4.17,3.83,6.8930964,0.73873544,3.9011948,1.2911608,76.659,0.29331,0.21677,0.18563,0.19766,0.66634,0.25261,0.59216,7.6493,0.001272202,0.001296043,0.195690155,0.196761131,0.00001,0.131391525,0.380391121,0.001828194,0.023958206,0.000669479,0.011006355,0.00001,0.003638268,0.00001,0.00001,0.000242233,0.00001,0.00001,0.00001,0.00039959,0.00001,0.00001,0.000134468,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.04788971,0.00001
897,120.2707657,31.48000002,2.67,2.5,2.5,2.33,7.168785,0.8455011,3.6915379,1.2971413,80.841,0.2764,0.20295,0.21004,0.24227,0.63916,0.25694,0.59216,7.7157,0.070867538,0.004135132,0.345588684,0.132320404,0.01432991,0.073251724,0.119403839,0.021596909,0.030290604,0.00001,0.059187889,0.00001,0.03110981,0.000051498,0.00001,0.000003815,0.00001,0.00001,0.00001,0.000012398,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.022688866,0.00001
905,120.2617637,31.48022892,2.67,3,2.83,2.67,5.7204638,0.8042801,3.212003,1.0483141,71.829,0.31571,0.235,0.1581,0.20785,0.73111,0.24177,0.7098,7.0387,0.061023712,0.003662109,0.177499771,0.168876648,0.00001,0.201436043,0.079987526,0.048902512,0.126009941,0.000000954,0.065564156,0.00001,0.042341232,0.000326157,0.000139236,0.000153542,0.00001,0.00001,0.00001,0.00244236,0.00001,0.000009537,0.000060081,0.00001,0.00001,0.00001,0.000364304,0.00020504,0.00001,0.00001,0.015816689,0.003143311
907,120.262079,31.48008429,2.67,2.83,3.33,3.33,6.654557,0.8207134,3.6365418,1.2744795,44.906,0.37421,0.27868,0.1708,0.23716,0.55403,0.30095,0.55294,7.5631,0.028259277,0.000715256,0.17622757,0.178577423,0.00001,0.180206299,0.183583259,0.047675133,0.085461617,0.000005722,0.044296265,0.000009537,0.004699707,0.000260353,0.002919197,0.000616074,0.010714531,0.00001,0.000009537,0.000136375,0.00001,0.00001,0.000171661,0.00001,0.00001,0.00001,0.00001,0.002408028,0.00001,0.00001,0.051085472,0.00001
915,120.2632378,31.48002301,3.83,4,3.83,4.17,5.4974103,0.81493264,2.9414182,0.97764164,52.665,0.34294,0.2451,0.23744,0.27003,0.55904,0.31381,0.61176,7.4625,0.010176659,0.005036354,0.015049934,0.33413887,0.00001,0.157574654,0.31652832,0.052073479,0.049481392,0.00001,0.005606651,0.00001,0.012734413,0.001049995,0.00001,0.002162933,0.00001,0.00001,0.000108719,0.00001,0.000013351,0.000453949,0.000640869,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.034304619,0.00001
917,120.2634085,31.47988511,4.33,5,4.5,4.33,4.9831424,0.73798645,2.8950694,0.78530484,82.578,0.25723,0.22323,0.20717,0.25388,0.58627,0.28088,0.64314,7.524,0.045686722,0.005800247,0.02340889,0.32749176,0.000277519,0.18854332,0.267409325,0.048439026,0.046931267,0.00001,0.002453804,0.00001,0.006687164,0.001279831,0.00001,0.000326157,0.00001,0.00001,0.00001,0.000026703,0.00001,0.000555992,0.000979424,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.033680916,0.000020027
925,120.2617869,31.47926293,2.67,4.33,4,3.33,6.6127534,0.8422607,3.8933926,1.1886773,60.209,0.26936,0.22152,0.20601,0.25636,0.56522,0.30804,0.6,7.5829,0.001218796,0.000305176,0.204403877,0.214519501,0.00001,0.105817795,0.351857185,0.001564026,0.048707008,0.000236511,0.011055946,0.00001,0.015269279,0.000001907,0.000788689,0.00001,0.00001,0.00001,0.00001,0.00001812,0.00001,0.000014305,0.000118256,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.043347359,0.00001
927,120.2619797,31.47855744,4.17,5,4.33,4,6.3035746,0.741681,3.2226663,1.3125792,70.125,0.2173,0.1918,0.27237,0.28521,0.5289,0.29569,0.53333,7.7782,0.011597633,0.000030518,0.072259903,0.198248863,0.00001,0.251732826,0.37143898,0.039286613,0.026592255,0.00001,0.000041962,0.00001,0.003937721,0.00001,0.00001,0.0002985,0.00001,0.00001,0.00001,0.00001,0.00001,0.000029564,0.000993729,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.023505211,0.000005722
935,120.2631475,31.47710351,3.83,4.83,3.83,3.83,6.466363,0.80492485,3.4224029,1.1098225,86.065,0.21689,0.18086,0.235,0.25877,0.60331,0.27529,0.54118,7.5494,0.015835762,0.030479431,0.271710396,0.153835297,0.005023003,0.111495018,0.235674858,0.001367569,0.061057091,0.000368118,0.003247261,0.00001,0.074532509,0.00001,0.000030518,0.000236511,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.000000954,0.00001,0.00001,0.00001,0.00001,0.00001,0.033052445,0.000660897
937,120.2632479,31.47675254,2.83,3.33,3.33,3.33,8.002741,0.6962862,3.284702,1.3003827,45.362,0.20994,0.22856,0.23782,0.22519,0.37267,0.27824,0.47059,7.676,0.084214211,0.004342079,0.310193062,0.051687241,0.003574371,0.149597168,0.100254059,0.021569252,0.108628273,0.000492096,0.016259193,0.00001,0.056806564,0.00001,0.000527382,0.002537727,0.00001,0.00001,0.00001,0.000052452,0.000013351,0.00001,0.000005722,0.00001,0.000001907,0.00001,0.00001,0.058888435,0.00001,0.000344276,0.015907287,0.00001
945,120.2632737,31.47974721,4.33,4.67,5,4,5.0988536,0.79016477,2.9912522,0.9025104,78.015,0.43944,0.25806,0.12894,0.19344,0.58381,0.28914,0.63529,7.5491,0.155057907,0.005332947,0.008975029,0.315443993,0.002122879,0.20032692,0.210434914,0.012901306,0.035412788,0.000350952,0.000934601,0.00001,0.004052162,0.001501083,0.00001,0.000068665,0.00001,0.00001,0.001097679,0.000466347,0.000296593,0.000155449,0.000022888,0.00001,0.000416756,0.00001,0.00001,0.00001,0.00001,0.00001,0.036915779,0.007616997
947,120.2634067,31.47904555,4.5,4.83,5.17,3.5,4.9394064,0.784617,2.4453766,0.7947588,109.432,0.34565,0.2758,0.1401,0.22072,0.63623,0.27753,0.68235,7.2957,0.053395271,0.004641533,0.003922462,0.331316948,0.000003815,0.193947792,0.256403923,0.026181221,0.040323257,0.00457859,0.016701698,0.00001,0.005955696,0.00001,0.00138092,0.000163078,0.007018089,0.00001,0.00001,0.00001,0.001603127,0.000211716,0.000004768,0.00001,0.01085186,0.00001,0.00001,0.000014305,0.00001,0.00001,0.034438133,0.00189209
955,120.2658085,31.47988536,4.17,3.83,4,3,5.1681786,0.7236806,2.628426,0.7791676,94.824,0.21346,0.1348,0.33299,0.27328,0.40675,0.25704,0.43137,7.6545,0.047424316,0.007025719,0.0148983,0.16912365,0.00001,0.352458,0.155481338,0.094424248,0.015936852,0.006221771,0.044185638,0.00001,0.054035187,0.001880646,0.00001,0.00001812,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.005962372,0.00001,0.00001,0.030923843,0.00001
957,120.2670588,31.47987808,4.5,4.83,4,3.17,5.0263195,0.73537517,2.5332067,0.67840165,51.798,0.35118,0.29273,0.16908,0.25328,0.56073,0.29806,0.47451,7.3251,0.09718132,0.002932549,0.002775192,0.252792358,0.00001,0.29825592,0.260325432,0.045033455,0.006480217,0.000004768,0.002165794,0.00001,0.000328064,0.00350666,0.00001,0.00009346,0.000011444,0.00001,0.000026703,0.00001,0.00001,0.000276566,0.001752853,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.025844574,0.00001
965,120.2672189,31.47885698,4.33,5,3.83,3.83,5.61183,0.7627427,3.3292701,0.86575466,66.608,0.33336,0.24505,0.22508,0.26721,0.49102,0.30916,0.59608,7.6879,0.066137314,0.011699677,0.074887276,0.086855888,0.000040054,0.339652062,0.188148499,0.02395916,0.030306816,0.00185585,0.020013809,0.00001,0.053431511,0.000531197,0.007949829,0.00001,0.001782417,0.00001,0.000042915,0.005436897,0.00001,0.000015259,0.000007629,0.00001,0.006194115,0.00001,0.00001,0.00069809,0.00001,0.00001,0.067082405,0.007092476
967,120.2675758,31.47877337,3.17,3.5,3.83,2.83,6.6909304,0.7287817,3.697026,1.4052911,74.72,0.23136,0.20713,0.17889,0.22818,0.64066,0.24826,0.52941,7.5111,0.039017677,0.003209114,0.133198738,0.21826458,0.00001,0.176076889,0.298323631,0.014950752,0.034907341,0.000208855,0.009221077,0.000074387,0.027830124,0.000845909,0.00001,0.000985146,0.002700806,0.00001,0.00001,0.00001,0.00001,0.000795364,0.00118351,0.00001,0.00001,0.00001,0.00001,0.00001,0.000020981,0.00001,0.03818512,0.00001
975,120.2686575,31.47986508,4.17,4.17,3.67,3.33,5.3992167,0.75777227,2.8346977,0.9752445,74.667,0.29143,0.23237,0.18741,0.23519,0.64255,0.25699,0.53725,7.6472,0.16494751,0.001019478,0.056901932,0.209449768,0.00031662,0.280140877,0.162367821,0.016311646,0.01472187,0.00001,0.020323753,0.00001,0.041194916,0.000448227,0.00001,0.000019073,0.000328064,0.00001,0.001104355,0.00001,0.000081062,0.000247955,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.02976799,0.00001
977,120.2694469,31.47986083,4.83,3.5,3.83,3.5,4.903457,0.7069331,2.4979377,0.9044775,84.155,0.27861,0.23893,0.20448,0.25139,0.6115,0.289,0.65882,7.4167,0.057988167,0.00032711,0.003887177,0.141828537,0.000000954,0.387565613,0.145591736,0.060194969,0.051057816,0.000052452,0.073165894,0.00001,0.001667023,0.00502491,0.00200367,0.000060081,0.00001,0.00001,0.00001,0.00001,0.00001,0.000589371,0.001538277,0.00001,0.00001,0.00001,0.00001,0.010216713,0.00001,0.00001,0.056474685,0.000336647
985,120.2707477,31.47976253,3.5,4.17,4.17,3.5,6.5087514,0.80168426,3.4074538,1.5131303,60.614,0.27341,0.23157,0.21324,0.25024,0.52417,0.29419,0.4549,7.6571,0.057972908,0.010117531,0.093407631,0.341070175,0.00001,0.068734169,0.247781753,0.108236313,0.00222683,0.00001,0.008021355,0.000008583,0.001505852,0.02398777,0.00001,0.000356674,0.000000954,0.00001,0.00001,0.000110626,0.00001,0.000021935,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.034166336,0.002217292
987,120.2716969,31.47988011,2.67,5.17,4,4.33,5.284173,0.8211994,2.8263447,1.2189119,79.54,0.17422,0.15232,0.26211,0.24941,0.59458,0.29049,0.53725,7.6251,0.06881237,0.007120132,0.169452667,0.280888557,0.00001,0.058486939,0.276974678,0.048593521,0.036390305,0.000217438,0.001683235,0.00001,0.00105381,0.004914284,0.00001,0.00001,0.00001,0.00001,0.000009537,0.00001,0.00001,0.000099182,0.000000954,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.03572464,0.00001
995,120.2717115,31.47768797,2.83,4.17,4.33,3.33,5.641489,0.8536818,2.6532128,1.1005398,71.602,0.2276,0.19224,0.22184,0.24976,0.60921,0.26769,0.55686,7.6311,0.021411896,0.000113487,0.034194946,0.34349823,0.00001,0.134415627,0.334597587,0.035489082,0.034339905,0.00001,0.023093224,0.001487732,0.003093719,0.000575066,0.00001,0.000201225,0.000355721,0.00001,0.00001,0.00001,0.00001,0.000481606,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.032207489,0.000443459
997,120.2642477,31.47904645,3.33,4.83,4.83,3.5,5.2115397,0.75083125,2.3280134,0.86820835,59.982,0.29284,0.22861,0.20845,0.24506,0.61442,0.27498,0.53725,7.6573,0.010390282,0.000013351,0.050951958,0.270386696,0.00001,0.184802055,0.386793137,0.022942543,0.027514458,0.00001,0.011754036,0.001300812,0.00636673,0.00001,0.00001,0.001254082,0.00001,0.00001,0.00001,0.00001,0.00001,0.000387192,0.000023842,0.00001,0.00001,0.00001,0.00001,0.00001,0.000151634,0.00001,0.024967194,0.00001
1007,120.2652509,31.4778736,2.17,3.17,3,2,5.0951886,0.79562247,2.6817126,0.7488162,49.286,0.40715,0.24715,0.17202,0.23587,0.47009,0.30897,0.58824,7.2733,0.148052216,0.011365891,0.010778428,0.406936646,0.00001,0.111932755,0.166310311,0.0042696,0.000337601,0.00001,0.01732254,0.00001,0.046167374,0.018800735,0.000940323,0.000777245,0.00001,0.00001,0.001893044,0.00001,0.00001,0.000136375,0.000090599,0.00001,0.000691414,0.00001,0.00001,0.00001,0.00001,0.00001,0.03440094,0.002470016
1017,120.2707812,31.47877146,1.83,2.5,2.5,1.5,7.892246,0.9246958,4.433072,1.3972144,63.836,0.24448,0.20234,0.20239,0.24961,0.60216,0.30423,0.51373,7.5057,0.071968079,0.003120422,0.070671082,0.357234955,0.002082825,0.085567474,0.244786263,0.018625259,0.084330559,0.00001,0.022055626,0.00001,0.01746273,0.000127792,0.00001,0.000641823,0.000184059,0.00001,0.00001,0.00001,0.000552177,0.000081062,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.000000954,0.019654274,0.000054359
1027,120.26499,31.47783737,4,4.17,4.67,2.67,5.9767046,0.8155091,3.0908043,1.2708077,69.062,0.38616,0.25968,0.16232,0.23632,0.60423,0.30359,0.61569,7.5719,0.083798409,0.000377655,0.048643112,0.37462616,0.00001,0.10529232,0.26651764,0.027420044,0.003832817,0.00001,0.026825905,0.004874229,0.017186165,0.002397537,0.00001,0.000048637,0.00022316,0.00001,0.000432014,0.00001,0.00001,0.00001,0.000039101,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.032259941,0.00001
1037,120.2654035,31.47702144,4.33,4.33,4.5,3.33,6.1884365,0.7899574,3.1027079,1.0124182,72.93,0.21673,0.17444,0.26557,0.28912,0.50864,0.29691,0.48235,7.7907,0.043041229,0.00074482,0.067661285,0.339492798,0.00001,0.097203255,0.325792313,0.010724068,0.033054352,0.000031471,0.019880295,0.000007629,0.017260551,0.002007484,0.000017166,0.003410339,0.00352478,0.00001,0.00001,0.00001,0.003749847,0.000517845,0.000101089,0.00001,0.00001,0.00001,0.00001,0.000518799,0.000002861,0.00001,0.031190872,0.00001
1047,120.2702472,31.47758663,1.5,1.17,2.17,1.83,7.6329956,0.77542907,3.4128394,1.2568421,70.023,0.393,0.26204,0.13623,0.20762,0.58688,0.29057,0.63529,7.5066,0.112605095,0.012047768,0.118085861,0.229496002,0.013073921,0.219461441,0.086696624,0.098938942,0.018852234,0.00001,0.029589653,0.00001,0.01530838,0.004912376,0.001112938,0.004771233,0.00001,0.00001,0.000081062,0.00001,0.00001,0.00001,0.000087738,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.001272202,0.021068572,0.000987052
1057,120.2714139,31.47772876,2.5,2,2.67,1.33,8.446771,0.8008513,4.3070283,1.4929346,57.878,0.33448,0.29261,0.16723,0.25681,0.56918,0.29239,0.66275,7.3651,0.067845345,0.010313034,0.119324684,0.289961815,0.038671494,0.119683266,0.220412254,0.00414753,0.011090279,0.000182152,0.062355995,0.00001,0.002873421,0.009706497,0.001761436,0.002393723,0.00001,0.00001,0.000061035,0.003878593,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.016877174,0.00001
1067,120.2665603,31.47712931,3.67,4.83,3.17,3.33,5.5856266,0.74988633,3.3625662,1.1519551,66.672,0.30957,0.25529,0.18729,0.24761,0.67592,0.26619,0.64706,7.3845,0.030478477,0.00414753,0.094628334,0.279361725,0.00001,0.158093452,0.354154587,0.002114296,0.021993637,0.000001907,0.015216827,0.00001,0.001944542,0.001253128,0.00001,0.000183105,0.000893593,0.00001,0.00001,0.00001,0.00001,0.00066185,0.00063324,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.033995628,0.00001
1077,120.2684031,31.47648354,5.33,5.33,5,4.5,6.6082764,0.7564468,2.8627503,0.98036146,92.663,0.33298,0.23567,0.13315,0.17908,0.65564,0.2594,0.67843,7.4617,0.086000443,0.005246162,0.029385567,0.170912743,0.000096321,0.37810421,0.15167141,0.006816864,0.052936554,0.00001,0.059513092,0.00001,0.012194633,0.012023926,0.00001,0.000266075,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.000346184,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.026546478,0.007842064
1087,120.2662969,31.47682857,4,4,2.67,3.17,6.539469,0.79960597,3.5735588,0.9893597,50.101,0.37661,0.24666,0.23436,0.26612,0.51508,0.32699,0.56471,7.7737,0.045936584,0.024778366,0.257645607,0.137411118,0.00001,0.154783249,0.169796944,0.046214104,0.098573685,0.000213623,0.009436607,0.00001,0.00439167,0.011434555,0.00001,0.001874924,0.00001,0.00001,0.000905991,0.000054359,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.019273758,0.000113487
