id,lon,lat,depth_max,depth_min,depth_mean,depth_std,canny_edge,h_mean,h_std,s_mean,s_std,v_mean,v_std,pixel_threshold,pixel_entropy,other,wall,building,sky,floor,tree,road,grass,sidewalk,person,ground,mountain,plant,fence,stone,signboard,sand,runway,bridge,bench, tower,streetlight,pole,land,fountain, tent,animal,bicycle,traffic light,trash can,car,water/river,being_away,coherence,scope,fascination,label
240,120.2708336,31.49077325,7.725795,0.8239541,3.2357428,1.1886474,65.824,0.39433,0.25709,0.1587,0.22776,0.58119,0.2933,0.63922,7.6776,0.074369431,0.003587723,0.395266533,0.050105095,0.01109314,0.134427071,0.074076653,0.088165283,0.039558411,0.005411148,0.025864601,1.00E-05,0.004115105,0.000705719,2.86E-06,0.000487328,1.00E-05,1.00E-05,1.00E-05,0.003801346,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000169754,0.01505661,1.00E-05,1.00E-05,0.06993103,1.00E-05,2.676443727,3.525628021,3.054638279,3.83313003,-1
241,120.2711879,31.49077082,9.320842,0.76629364,3.787876,1.6193515,65.989,0.33932,0.27558,0.24669,0.30085,0.45121,0.30357,0.58431,7.5749,0.009876251,1.00E-05,0.43533802,0.091193199,1.00E-05,0.028290749,0.200245858,0.157780647,0.023367882,0.000152588,1.00E-05,1.00E-05,0.001075745,1.00E-05,0.001360893,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000518799,4.77E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.050557137,1.00E-05,3.005756618,3.808725387,3.371406831,3.959942161,3
242,120.2701141,31.4905819,8.434404,0.78969157,3.9102972,1.5809621,56.732,0.37031,0.26803,0.21356,0.27798,0.4612,0.31528,0.58039,7.546,0.059682846,0.015170097,0.306787491,0.159942627,0.000220299,0.081367493,0.159174919,0.111310005,0.036406517,4.77E-06,0.00363636,1.00E-05,0.004811287,0.001738548,0.005403519,0.001805305,1.00E-05,1.00E-05,1.00E-05,0.010710716,1.00E-05,0.000557899,0.001862526,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.004828453,0.026145935,0.000374794,2.708877599,3.297457181,2.939562138,4.025144627,3
243,120.2701032,31.49038569,9.362353,0.76200473,3.4024527,1.2921329,119.607,0.51524,0.28991,0.10443,0.18042,0.63937,0.28273,0.65098,7.0895,0.002031326,1.00E-05,0.455487251,0.093928337,0.016599655,0.003807068,0.266807556,0.015022278,0.016142845,1.00E-05,1.00E-05,1.00E-05,0.003135681,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000183105,9.54E-07,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.126853943,1.00E-05,2.16973647,4.000079022,3.329993035,3.995797399,-1
244,120.2698943,31.49138363,5.176317,0.85296124,2.571801,0.57493085,70.275,0.24152,0.24204,0.17995,0.21359,0.54945,0.30587,0.50588,7.6235,0.029805183,0.001921654,0.048966408,0.169747353,1.00E-05,0.306242943,0.174964905,0.087940216,0.005883217,1.00E-05,0.025917053,1.00E-05,0.097319603,0.003406525,0.000133514,0.000580788,1.00E-05,1.00E-05,1.00E-05,1.00E-05,6.01E-05,0.001525879,0.000358582,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.039114952,0.004935265,3.987139002,3.796279723,3.28848116,4.727991167,0
245,120.2702104,31.49138492,8.637942,0.7151986,3.6387606,1.3065948,55.202,0.29684,0.2457,0.15177,0.20477,0.69379,0.27351,0.56471,7.6458,0.015677452,0.010643959,0.443023682,0.105696678,1.00E-05,0.007828712,0.18232727,0.162568092,0.016443253,0.001487732,1.00E-05,1.00E-05,0.005835533,0.000887871,1.00E-05,0.000221252,1.00E-05,1.00E-05,2.19E-05,0.009038925,1.00E-05,0.00025177,0.000212669,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00091362,1.00E-05,1.00E-05,0.036345481,0.000183105,2.854859286,4.012533525,3.676871351,3.912610189,3
246,120.2709042,31.49138943,9.898604,0.7701329,4.101451,1.6295261,61.331,0.29896,0.24706,0.167,0.2462,0.56267,0.24215,0.4902,7.678,0.036231041,3.82E-06,0.447500229,0.085904121,1.00E-05,0.011861801,0.131765365,0.134585381,0.099398613,0.001792908,1.00E-05,1.00E-05,0.006202698,0.000479698,1.00E-05,0.001275063,1.00E-05,1.00E-05,1.00E-05,0.002496719,1.00E-05,0.001684189,0.000610352,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.015850067,1.00E-05,0.001207352,0.019818306,1.00E-05,2.747104812,3.488629596,3.269934025,3.963061702,3
247,120.2716567,31.49139713,6.9665146,0.83707684,3.3622446,1.4181982,62.16,0.28929,0.23567,0.18681,0.24687,0.59086,0.27084,0.51373,7.7109,0.056712151,0.045862198,0.223820686,0.168431282,0.000627518,0.181617737,0.123697281,0.01300621,0.042916298,1.00E-05,0.036214828,9.06E-05,0.022454262,0.008918762,2.86E-06,0.000397682,1.00E-05,1.00E-05,1.91E-06,1.00E-05,1.00E-05,0.000717163,1.00E-05,1.00E-05,1.91E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,6.68E-06,0.028317451,0.000197411,3.062895497,3.490066299,3.06279664,3.47998588,-1
248,120.2720316,31.4914016,5.537188,0.77824825,2.915767,1.160698,95.334,0.31837,0.26611,0.11413,0.15342,0.48839,0.24278,0.58431,7.6556,0.01999855,0.002756119,0.049842835,0.261672974,1.00E-05,0.203909874,0.368423462,0.018095016,0.020302773,0.001065254,0.004616737,1.00E-05,0.007326126,0.001187325,1.00E-05,2.86E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,2.38E-05,0.000923157,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000135422,1.00E-05,1.00E-05,0.039704323,1.00E-05,3.594012447,4.482582414,4.19712532,4.255208988,-1
249,120.2712835,31.49109341,6.4364653,0.79862124,3.6861947,1.0569203,83.346,0.23172,0.17477,0.31125,0.27711,0.53807,0.29203,0.5098,7.6871,0.007096291,0.004218102,0.463300705,0.085981369,0.020253181,0.033723831,0.173233032,0.015714645,0.089902878,9.54E-07,0.007535934,1.00E-05,0.013166428,0.001110077,1.00E-05,0.001381874,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000557899,0.001304626,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000343323,0.000574112,1.00E-05,0.080429077,1.00E-05,1.877791668,3.613349137,2.670000434,3.854865023,-1
250,120.2709085,31.49107552,6.725709,0.74121296,3.5785987,1.2007114,77.28,0.30185,0.24372,0.17431,0.2466,0.5146,0.24322,0.47451,7.7036,0.022950172,0.006476402,0.342013359,0.094073296,1.00E-05,0.113819122,0.160002709,0.019842148,0.078594208,0.00043869,0.047382355,1.00E-05,0.012611389,0.000360489,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000278473,1.00E-05,0.000588417,0.001079559,1.00E-05,1.00E-05,1.00E-05,1.00E-05,5.34E-05,1.00E-05,0.000311852,0.088458061,2.00E-05,2.902529025,3.876368416,3.251432827,3.922288489,-1
251,120.2716829,31.49113724,6.4596505,0.7964596,3.601273,1.2006696,76.057,0.27643,0.23369,0.16989,0.2466,0.54604,0.23662,0.48235,7.6783,0.016422272,0.007372856,0.24611187,0.090402603,1.00E-05,0.205145836,0.201182366,0.019936562,0.012426376,1.00E-05,0.102080345,1.00E-05,0.047761917,0.003551483,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.046606064,1.00E-05,3.117895695,3.732408723,3.025065781,3.840001493,-1
252,120.2720492,31.49113224,6.124051,0.69918406,2.9900794,1.2133169,71.042,0.27113,0.22977,0.20295,0.26045,0.4739,0.30861,0.4549,7.6999,0.021251678,1.00E-05,0.413495064,0.078930855,0.00024128,0.054249763,0.208670616,0.031754494,0.04240036,0.000236511,1.00E-05,1.00E-05,0.040267944,0.002292633,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001397133,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001954079,1.00E-05,1.00E-05,0.0988369,1.00E-05,3.202980588,4.24040642,3.409501493,4.144601161,-1
253,120.2724154,31.49112725,6.8739676,0.64651453,2.9664247,1.3022549,54.305,0.34668,0.28521,0.15295,0.24661,0.62614,0.28355,0.6902,7.1729,0.023028374,3.05E-05,0.337269783,0.082715988,1.00E-05,0.137972832,0.268431663,0.044250488,0.018063545,1.00E-05,0.0014534,1.00E-05,0.031040192,1.91E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.002449036,1.00E-05,0.000141144,2.48E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001749039,1.00E-05,0.000488281,0.047883035,1.00E-05,2.670238696,3.669881761,2.793661709,4.083891338,-1
254,120.2717412,31.49074784,5.7765393,0.8359951,2.5242062,0.9751679,76.221,0.28453,0.25562,0.11931,0.14565,0.58496,0.25837,0.50196,7.7767,0.031821251,0.022141457,0.108024597,0.078709602,0.001111984,0.364242553,0.260614395,0.000884056,0.014864922,1.00E-05,0.018131256,1.00E-05,0.030542374,0.000123024,2.86E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000102043,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.068076134,0.000139236,3.544269762,4.277164623,3.575225089,4.13559348,0
255,120.2717471,31.49055328,4.9593916,0.7292509,2.2961593,0.726434,54.832,0.28978,0.23524,0.1821,0.24165,0.59579,0.30473,0.50196,7.3952,0.048916817,0.002803802,0.002614975,0.279033661,1.00E-05,0.232348442,0.241760254,0.074169159,0.002716064,0.000207901,0.053433418,1.00E-05,0.004575729,3.53E-05,3.91E-05,1.05E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001095772,9.16E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.053245544,1.00E-05,4.104603985,3.800044233,3.504572061,4.279354691,-1
256,120.271753,31.49035872,5.3121367,0.7287694,2.8296626,0.7734419,76.694,0.28446,0.24829,0.18914,0.19891,0.50094,0.28764,0.46275,7.7988,0.092895508,0.001882553,0.097525597,0.048900604,1.00E-05,0.428728104,0.11602211,0.031517982,0.054046631,1.00E-05,0.048969269,1.00E-05,0.059909821,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000210762,1.00E-05,0.000160217,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.018805504,1.00E-05,3.96054686,3.966186581,3.387602917,4.236998966,-1
257,120.2719945,31.49074784,5.47215,0.80340594,3.172317,0.8073605,82.057,0.25741,0.20613,0.27959,0.27945,0.45274,0.28737,0.43529,7.7948,0.010202408,0.003623009,0.195587158,0.095214844,1.00E-05,0.289336205,0.248274803,0.066429138,0.009618759,1.00E-05,0.01331234,1.00E-05,0.027828217,0.001085281,1.00E-05,2.48E-05,1.00E-05,1.00E-05,1.00E-05,1.43E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.038705826,1.00E-05,3.892601883,4.212591976,3.756016622,3.639989641,0
258,120.2722479,31.49074784,5.379727,0.89312667,3.0624912,0.81730735,93.48,0.27866,0.22681,0.17397,0.20986,0.50778,0.26004,0.46667,7.8135,0.011782646,0.021513939,0.22428894,0.096191406,0.002087593,0.262733459,0.190859795,0.016681671,0.008562088,1.00E-05,0.040555,1.00E-05,0.038267136,6.77E-05,1.00E-05,0.000466347,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000338554,0.000335693,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.08207035,9.54E-07,3.738328861,3.981426916,3.214646752,3.882243131,-1
259,120.2717359,31.49093934,5.2729197,0.763112,2.8458476,0.7465838,92.579,0.27171,0.22489,0.22268,0.25543,0.47279,0.27204,0.44706,7.8102,0.023842812,0.008178711,0.068021774,0.243421555,1.00E-05,0.218960762,0.314516068,0.039660454,0.005488396,1.00E-05,0.005719185,1.00E-05,0.015921593,0.005329132,1.00E-05,0.0020895,1.00E-05,1.00E-05,1.00E-05,1.00E-05,9.54E-07,0.000579834,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.032155991,1.00E-05,4.170034643,4.330035447,3.830007173,4.056535099,-1
260,120.2724849,31.49083921,6.027857,0.8131205,3.5259051,1.0059307,74.061,0.24258,0.17363,0.2688,0.26283,0.50035,0.28868,0.46667,7.7969,0.013623238,0.005324364,0.18013382,0.214597702,1.00E-05,0.15655899,0.265865326,0.07404232,0.032120705,1.00E-05,0.010835648,1.00E-05,1.53E-05,0.001272202,1.00E-05,6.96E-05,1.00E-05,1.00E-05,1.00E-05,0.000624657,9.44E-05,0.00021553,0.001365662,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000192642,1.00E-05,1.00E-05,0.041507721,7.63E-06,3.472824933,4.530878174,3.930145576,3.921158472,-1
261,120.2725545,31.49055117,6.006239,0.7217073,2.9130993,1.0776374,55.807,0.19381,0.18389,0.20922,0.26006,0.69348,0.29593,0.56863,7.2758,0.02279377,0.009243011,0.041687012,0.187877655,1.00E-05,0.256408692,0.150349617,0.10177803,0.0663414,4.77E-06,0.043690681,5.91E-05,0.074970245,0.002875328,1.00E-05,0.001209259,1.00E-05,1.00E-05,1.00E-05,0.001302719,5.72E-06,0.000101089,0.000551224,1.34E-05,0.000300407,1.00E-05,1.00E-05,0.001667976,4.96E-05,0.000256538,0.033392906,0.001811028,4.003847521,4.256704977,3.899693455,4.4000084,-1
262,120.272715,31.49041845,5.417348,0.6999515,3.1212134,1.002703,91.814,0.21244,0.12315,0.39567,0.2723,0.45111,0.28788,0.47059,7.8294,0.022709846,0.000303268,0.06021595,0.173662186,0.00044632,0.285948753,0.313577652,0.037522316,0.048412323,1.00E-05,0.011590958,1.00E-05,0.00832653,0.00039959,1.00E-05,1.00E-05,0.000346184,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000141144,0.000362396,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.035588264,3.82E-06,4.051341941,4.399214114,4.220493876,4.342870617,-1
263,120.2605698,31.48990522,6.0249443,0.9182836,3.595196,1.1564398,80.394,0.23134,0.17908,0.27791,0.28602,0.49321,0.27652,0.46275,7.798,0.005709648,0.003091812,0.094771385,0.263853073,1.00E-05,0.172145844,0.174301147,0.012746811,0.113229752,0.000962257,0.021235466,1.00E-05,0.000355721,0.000717163,1.00E-05,0.001859665,1.00E-05,1.00E-05,1.00E-05,5.82E-05,7.63E-06,1.00E-05,0.000100136,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.128216743,1.00E-05,3.999949995,3.330057609,3.170012975,4.080779733,-1
264,120.2606147,31.49001246,8.060162,0.9440733,3.1367228,1.253284,68.203,0.2795,0.20949,0.2929,0.28074,0.43043,0.2924,0.46275,7.7752,0.088776588,0.00229454,0.069014549,0.27148819,0.049541473,0.18133831,0.134412766,0.002210617,0.127369881,1.00E-05,0.042779922,1.00E-05,0.001193047,0.000777245,2.10E-05,0.002101898,0.000524521,1.00E-05,0.002152443,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.91E-06,0.013382912,7.63E-06,2.468941181,2.735688469,2.584774461,4.234659495,-1
265,120.2603812,31.49002778,5.641061,0.7391398,2.6376708,1.1168059,64.714,0.25063,0.21126,0.18983,0.23508,0.60954,0.27655,0.5098,7.5298,0.071204185,0.005857468,0.283795357,0.158780098,0.004114151,0.13179493,0.103115081,0.081882477,0.032217026,0.000128746,0.079800606,1.00E-05,0.001605987,2.96E-05,1.00E-05,0.001934052,0.000486374,1.00E-05,1.00E-05,1.81E-05,1.00E-05,1.00E-05,3.82E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,5.25E-05,1.00E-05,1.00E-05,0.034861565,1.00E-05,2.87798597,3.744646417,3.414260388,4.139613961,-1
266,120.260462,31.49012736,5.0249043,0.78432345,3.03103,0.98236483,65.524,0.2118,0.2169,0.16449,0.21121,0.57607,0.28409,0.4902,7.6736,0.00391674,0.00122261,0.005747795,0.34273243,1.00E-05,0.174617767,0.311729432,0.084533691,0.016879082,1.00E-05,1.00E-05,1.00E-05,2.86E-06,0.000300407,1.00E-05,1.05E-05,1.00E-05,1.00E-05,1.00E-05,0.000368118,1.00E-05,0.000397682,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000152588,0.057388306,1.00E-05,3.640263827,4.791293619,4.785009752,4.345934729,2
267,120.2601835,31.49016566,5.5859203,0.78880477,2.4253109,0.6106652,55.349,0.28027,0.23686,0.15034,0.21064,0.65645,0.26633,0.52549,7.3732,0.016049385,0.016144753,0.047402382,0.156152725,1.00E-05,0.338272095,0.205673218,0.017049789,0.011424065,1.00E-05,0.021262169,1.00E-05,0.12123394,0.005849838,0.000859261,2.00E-05,1.14E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000551224,3.82E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.031995773,0.009681702,4.343197446,3.849982524,3.546031963,4.399995996,0
268,120.259991,31.4903077,5.581854,0.7513791,3.1866412,0.9702468,82.5,0.18059,0.14323,0.28115,0.25472,0.57028,0.30408,0.54118,7.4908,0.126797676,0.008708,0.05502224,0.209494591,0.00424099,0.270572662,0.111198425,0.029110909,0.104001045,0.002619743,0.017463684,1.00E-05,4.77E-06,0.010015488,1.00E-05,0.001806259,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000281334,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.029426574,1.00E-05,3.986748673,4.069503777,4.020170277,4.283073884,0
269,120.2597984,31.49044974,6.3989906,0.893533,3.625082,1.462213,57.501,0.29881,0.23777,0.18457,0.23529,0.55632,0.29246,0.5098,7.572,0.116129875,0.003978729,0.053406715,0.3604002,0.043894768,0.07697773,0.17046547,0.003969193,0.054187775,0.00125885,0.042565346,1.00E-05,0.011191368,0.016202927,1.00E-05,0.002354622,0.000103951,1.00E-05,1.00E-05,0.004263878,1.00E-05,0.000607491,0.000201225,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001446724,1.00E-05,0.008012772,0.019442559,1.00E-05,2.329500375,2.175932058,2.330001131,4.430569285,2
270,120.2596904,31.4904834,5.306739,0.728687,2.7156584,1.1265514,56.896,0.33882,0.24462,0.17818,0.23862,0.56968,0.31887,0.58824,7.6758,0.045013428,0.005157471,0.005229951,0.277406693,1.00E-05,0.252323151,0.105010032,0.236688614,0.000936508,1.00E-05,0.014703751,0.000985145,0.009699821,0.003773689,1.00E-05,0.00022316,1.00E-05,1.00E-05,1.91E-06,1.00E-05,1.00E-05,1.00E-05,0.000139236,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.029830933,0.004572868,3.851473466,3.978437109,3.923913529,4.426747964,0
271,120.2594582,31.4903536,5.331217,0.8211687,2.8293326,0.7563713,35.734,0.19767,0.19603,0.13685,0.21056,0.71035,0.29118,0.54902,6.8581,0.04267025,0.001889229,0.061478615,0.07634449,1.00E-05,0.3884058,0.251547814,0.050174713,0.080270767,5.72E-06,0.004647255,1.00E-05,0.003531456,0.001364708,1.00E-05,1.00E-05,0.000187874,1.00E-05,0.000994682,1.24E-05,1.00E-05,1.00E-05,0.000153542,1.00E-05,0.000232697,1.00E-05,1.00E-05,0.000346184,1.00E-05,1.00E-05,0.032914162,0.001960754,4.126660306,4.664344952,4.26442661,4.199976891,0
272,120.259226,31.4902238,5.2088366,0.81850004,2.5517876,1.023639,67.529,0.23195,0.21181,0.17752,0.19802,0.6166,0.28505,0.54118,7.6599,0.009382248,0.001677513,0.005334854,0.262011528,1.00E-05,0.260949135,0.106714249,0.276212692,0.001877785,1.00E-05,0.011819839,0.000544548,0.029296875,0.001828194,0.004602432,1.00E-05,1.00E-05,1.00E-05,4.77E-06,1.00E-05,1.00E-05,1.00E-05,9.54E-07,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.027039528,1.00E-05,3.507992805,3.725082978,3.571227355,4.327035129,-1
273,120.2591493,31.49002626,5.0618625,0.8410979,2.6055458,0.7644546,37.595,0.27072,0.25644,0.16053,0.24312,0.74363,0.26442,0.56078,6.8663,0.018676758,1.00E-05,0.020456314,0.13599968,0.000131607,0.37400341,0.303287506,0.051429749,0.028624535,0.000126839,0.017416,1.00E-05,0.008605957,0.001235008,1.00E-05,1.00E-05,0.005789757,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000339508,0.000917435,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.032704353,1.00E-05,5.169947562,3.500066743,4.329993432,4.407106005,-1
274,120.2592051,31.48983606,5.298647,0.78992724,2.7201111,0.9754988,89.99,0.20735,0.14059,0.244,0.23369,0.55777,0.2794,0.54902,7.8153,0.005900383,0.001832008,6.58E-05,0.21035099,1.00E-05,0.31652832,0.105863571,0.249463081,0.00176239,1.00E-05,0.034553528,0.00430584,0.037282944,0.00130558,1.00E-05,1.53E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,9.54E-07,1.00E-05,1.00E-05,5.72E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.030328751,0.000403404,4.023099544,3.814796265,3.632248711,4.425335818,-1
275,120.2593835,31.48958951,4.9224114,0.86438215,2.1256852,0.7226792,91.416,0.2163,0.1968,0.21897,0.23322,0.56989,0.2846,0.56863,7.6362,0.02493763,8.58E-06,1.00E-05,0.208295822,1.00E-05,0.336398125,0.11998272,0.097485542,0.011897087,1.00E-05,0.098981857,1.00E-05,0.068699837,7.34E-05,0.000406265,1.00E-05,1.00E-05,1.00E-05,9.54E-07,1.00E-05,1.00E-05,8.58E-06,9.54E-07,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.024820328,0.00766468,4.082974391,2.89194682,3.024578828,4.46735579,0
276,120.259562,31.48934295,4.875254,0.8923267,2.7298763,0.64025116,46.554,0.29398,0.24737,0.13844,0.15276,0.73227,0.25095,0.56863,7.4213,0.016131401,1.24E-05,0.000386238,0.253047943,1.00E-05,0.340175629,0.082463265,0.174505234,1.00E-05,1.00E-05,0.090769768,0.001158714,0.011328697,0.000986099,1.00E-05,0.000205994,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.027166366,1.00E-05,4.131893316,3.331294834,3.220260868,4.062009589,0
277,120.2597404,31.4890964,5.2709146,0.75813824,2.3553033,0.9272911,74.436,0.20753,0.22273,0.21636,0.23645,0.59054,0.29539,0.53725,7.7908,0.012015343,0.008615494,0.021336555,0.232343674,0.000165939,0.266111374,0.265682221,0.039536476,0.011565208,1.00E-05,0.007659912,1.00E-05,0.001676559,1.00E-05,0.00412178,0.002658844,1.00E-05,1.00E-05,9.54E-07,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.124382973,1.00E-05,3.578976075,4.24727608,4.122834791,3.679443494,-1
278,120.2599188,31.48884984,5.178156,0.80877745,2.1855648,0.797957,77.258,0.2405,0.19693,0.33044,0.29437,0.59903,0.30536,0.59608,7.3889,0.08234024,0.003109932,1.91E-06,0.183602333,1.00E-05,0.336998939,0.081573486,0.056900978,0.010829926,1.00E-05,0.124181747,1.00E-05,0.098945618,0.000293732,0.001020432,0.001883507,0.002020836,9.54E-07,1.00E-05,1.00E-05,1.00E-05,0.000479698,0.002002716,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.009448051,0.000326157,4.089793534,2.766759099,2.693579846,4.663418084,-1
279,120.2602212,31.4886131,4.927289,0.7630644,2.0363872,0.63232845,90.819,0.20266,0.16332,0.28002,0.27346,0.41732,0.25896,0.45882,7.6627,0.056056976,9.54E-05,1.00E-05,0.154297829,1.00E-05,0.456604958,0.080288888,0.114114761,0.013529778,1.00E-05,0.084432602,1.00E-05,0.014250755,1.00E-05,0.002445221,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000151634,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001137733,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.019602776,0.000164986,4.669948027,3.119513854,2.329995589,4.506328106,0
280,120.2605148,31.48859388,5.160939,0.93107337,2.6987102,0.9753943,70.313,0.22418,0.17229,0.35047,0.29842,0.57256,0.30053,0.60392,7.2967,0.094331741,7.44E-05,0.00011921,0.34495163,1.34E-05,0.227239609,0.150112152,0.01367569,0.008911133,3.62E-05,0.059465408,0.001299858,0.05201149,0.029642105,0.000364304,3.82E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000180244,4.67E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.017165184,0.000247002,3.257725588,3.127414105,3.092502355,4.683986359,-1
281,120.2606029,31.48865454,5.199477,0.8971826,3.0646796,0.78491616,71.059,0.23708,0.20011,0.2654,0.27358,0.41992,0.28391,0.58431,7.615,0.022542953,0.000610352,1.00E-05,0.367730141,0.000274658,0.189375877,0.279575349,0.00419426,0.017415047,1.00E-05,0.00675869,1.00E-05,0.02291584,0.047792435,0.001626968,1.00E-05,1.05E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.021678924,0.004095078,3.217125122,3.454273109,4.076697097,4.5645022,-1
282,120.2606105,31.48891797,5.0612774,0.7684405,1.8236921,0.5118955,88.443,0.19987,0.14358,0.35999,0.28101,0.53688,0.29878,0.57647,7.4793,0.050477028,0.000102043,0.001543045,0.323322296,0.006105423,0.205130577,0.16221714,0.079809189,0.008254051,1.00E-05,0.023179054,1.00E-05,0.085508346,0.02273941,1.00E-05,0.000502586,1.00E-05,1.00E-05,1.00E-05,0.003491402,1.00E-05,1.00E-05,0.00094223,1.00E-05,8.58E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00025177,0.01706028,0.003395081,3.662775673,3.351761994,3.294601497,5.329651799,0
